PROBE_ID	GENOMICLOCATION	SYMBOL	sample01	sample02	sample03	sample04	sample05	sample06	sample07	sample08	sample09	sample10	sample11	sample12
ILMN_1697267	"chr1:2116113:2116137:+,chr1:2116361:2116385:+"	PRKCZ	6.427799838	6.599887661	6.410779832	6.362478664	6.403916736	6.435106664	6.290897781	6.366349061	6.520613021	6.404885903	6.580292417	6.483583503
ILMN_2386982	chr1:2116743:2116792:+	PRKCZ	7.459030087	7.469350976	7.398359813	7.134870691	7.216520144	7.043054224	7.348157538	7.237962093	7.386060906	7.484172283	7.620930628	7.554376225
ILMN_3235239	chr1:2120811:2120860:-	C1orf86	5.900413835	5.899385466	5.838294697	5.950568926	5.962118592	5.937207352	5.938976695	5.941697907	5.930180735	5.845416387	5.942931916	5.919111702
ILMN_2097790	chr1:2121160:2121209:-	C1orf86	6.621969861	7.199354069	6.817540709	7.0000616	6.996493172	6.851812874	6.883275268	7.061230016	7.273483282	7.126847222	7.235267531	7.520918484
ILMN_1896703	"chr1:2132489:2132499:-,chr1:2129543:2129581:-"	C1orf86	5.887155041	5.884990576	5.856886939	5.930983359	5.87878951	5.887835849	5.850086252	5.883019926	5.980102362	5.847698698	5.809013601	5.946428382
ILMN_1710598	chr1:2239341:2239390:+	SKI	6.40719476	6.1517362	6.32326136	6.39559797	6.303979615	6.278057711	6.331568622	6.269322321	6.438902929	6.393658001	6.3091736	6.402889549
ILMN_1655161	chr1:2252869:2252918:-	MORN1	5.823419849	5.877527633	5.82918652	5.890326734	5.858518807	5.872605865	5.853631087	5.867748167	5.861231523	5.829255396	5.866016478	5.827743355
ILMN_3248132	chr1:2281902:2281951:-	LOC100129534	5.87394453	5.960034167	5.98353762	5.83302924	5.928294634	6.000271936	6.023437703	6.006111856	5.943418282	5.956510975	6.067613105	6.031953729
ILMN_1812067	chr1:2334778:2334827:+	RER1	6.552417894	6.345229469	6.365943654	6.567662643	6.427625653	6.431822796	6.444517351	6.474602141	6.608630485	6.478883938	6.702931336	6.686029766
ILMN_3251317	chr1:2336169:2336218:+	RER1	6.384875704	6.301859035	6.154089444	6.190101768	6.294677603	6.32268059	6.279066573	6.47720907	6.411906578	6.563721139	6.664099087	6.303459323
ILMN_1760933	chr1:2336323:2336372:-	PEX10	6.472516602	6.614893552	6.460466504	6.48506795	6.543013119	6.536739632	6.563092646	6.729424069	6.593437203	6.583585078	6.644126913	6.805179798
ILMN_2315289	chr1:2336971:2337020:-	PEX10	5.890400572	5.820041479	5.947676006	5.8553354	5.880418597	5.882612234	5.92067757	5.850748511	5.914392788	6.067569034	5.963778504	5.919887365
ILMN_1665679	chr1:2338338:2338387:-	PEX10	5.801128781	5.814760985	5.831813994	5.890151945	5.905267001	5.891723562	5.882459183	5.885581721	5.882561768	5.852323848	5.854892782	5.77258577
ILMN_2061565	chr1:2436852:2436901:+	PLCH2	6.042258732	6.580352166	6.40208105	6.310585049	6.474439582	6.640701619	6.423666359	6.319626018	6.56718832	6.484413873	6.654581294	6.48850571
ILMN_1743910	chr1:2440277:2440326:-	PANK4	6.458927081	6.516504144	6.551843099	6.431884024	6.5302205	6.478752101	6.429675695	6.526443227	6.706084073	6.823147782	6.594111799	6.808209458
ILMN_1794742	chr1:2460261:2460310:-	HES5	5.826079324	6.034863978	5.975500742	5.863709816	5.956670786	5.935935131	6.032024785	5.855579295	5.952611845	5.893456808	5.957474956	5.97008681
ILMN_1832920	chr1:2481958:2482007:-	LOC115110	5.867146341	5.968316123	5.802381351	5.871686078	5.996036884	5.900677675	5.927606959	5.992423231	5.913738537	5.886342425	5.781690149	5.926164984
ILMN_3200806	chr1:2483688:2483737:-	LOC115110	5.94948511	5.97591181	6.004290081	5.871759587	5.853588551	5.950085314	5.984985571	5.970526777	5.948251805	5.881779674	6.006815966	5.797155407
ILMN_3277282	chr1:2483780:2483829:-	LOC115110	5.81685958	5.895252683	5.93986688	5.945754899	5.902334552	5.977459718	5.948419695	5.885521869	5.874314404	5.864066765	5.832417864	5.83987615
ILMN_1697409	chr1:2495103:2495152:+	TNFRSF14	10.36683311	10.28603237	10.11265676	10.12091026	10.28638485	10.36255159	10.31227038	9.945410819	10.42487789	10.34072421	10.79515033	10.47251645
ILMN_3200885	chr1:2496059:2496108:+	TNFRSF14	6.023826716	5.991714603	5.954915372	5.962746774	6.065988499	5.953863185	5.933801562	6.052185537	5.950415765	5.931335892	5.966400412	5.960593276
ILMN_3243682	chr1:2522670:2522719:+	C1orf93	6.153913713	6.487684904	6.272180912	6.249191714	6.399786985	6.290044679	6.229923628	6.278785941	6.192561021	6.310836463	6.206204996	6.260837617
ILMN_2151241	"chr1:2522996:2523033:-,chr1:2522517:2522528:-"	MMEL1	5.830825366	5.888231139	5.861183458	5.850239223	5.862783226	5.852173525	5.839156684	5.868646651	5.854317268	5.894565393	5.864325669	5.867212135
ILMN_1718488	"chr1:2523371:2523391:-,chr1:2523044:2523072:-"	MMEL1	5.979240259	5.892324305	6.0123593	5.914382772	6.021704605	5.894969721	5.894862032	5.925010472	5.905994911	5.919317957	5.855491728	5.877331833
ILMN_3286353	chr1:2573001:2573050:-	TTC34	5.916686495	5.997959413	5.861522479	5.938406857	5.964808287	5.838708884	5.932461156	5.892862346	5.97603641	5.907835449	5.883420558	5.845053104
ILMN_1717406	chr1:2576789:2576838:-	TTC34	5.954796761	6.028924101	5.88588003	5.94576365	5.89400132	6.002558044	5.902295052	5.993306283	5.82819514	5.860655377	5.920645514	5.904024299
ILMN_3203551	"chr1:2702384:2702417:-,chr1:2700305:2700320:-"	TTC34	5.87951404	5.913909061	5.862720011	5.915788319	5.86082004	5.850945709	5.932989204	5.852443908	5.872381037	5.905944896	5.857866803	6.037498065
ILMN_1776442	chr1:2939233:2939282:+	ACTRT2	5.940272063	5.901907927	5.933488112	5.96151039	5.953990574	5.916439141	5.929777132	5.965601548	5.949244888	5.879358461	5.86366665	5.840840528
ILMN_3241416	chr1:2939311:2939360:+	ACTRT2	5.936686305	5.800718756	5.833466508	5.854688293	5.913278935	5.800846672	5.928293394	5.882981172	5.789241615	5.796699423	5.857444683	5.948494462
ILMN_1732000	chr1:2977067:2977116:-	FLJ42875	5.979249493	5.948715247	5.856864044	6.001500984	6.020923001	5.82163371	5.955837317	5.932114905	5.931030746	5.980094672	5.926067051	5.949522816
ILMN_1655387	"chr1:3347668:3347672:+,chr1:3348530:3348574:+"	PRDM16	5.888181233	5.930342251	5.916099207	5.941457614	5.892729988	5.844033321	6.022797078	5.962050065	5.923017499	5.861806141	5.906114544	5.883182239
ILMN_1784094	chr1:3350243:3350292:+	PRDM16	5.891000231	5.84422543	5.904560876	5.852941966	5.985937187	5.823008299	6.127151764	6.008543907	5.79552329	5.76175302	5.87195025	5.958172837
ILMN_1697631	chr1:3350320:3350369:+	PRDM16	5.94530451	5.895851596	5.87902104	5.994756311	5.966991724	5.903619798	6.003097216	5.962257192	5.977568606	5.856346483	5.911781169	5.950033315
ILMN_2343264	chr1:3354755:3354804:+	PRDM16	5.844651435	5.832896576	5.788406855	5.868643512	5.84056928	5.848031351	5.913825501	5.844287208	5.834336299	5.783055899	5.842647424	5.910439507
ILMN_1669928	chr1:3397604:3397653:+	ARHGEF16	5.855468998	5.837900006	5.874471632	5.8493524	5.861980318	5.870224337	6.000367825	5.936462967	5.813568225	5.922226974	5.958436559	5.911301584
ILMN_3241441	chr1:3404857:3404906:-	MEGF6	7.472624109	7.318477532	6.629159853	6.843686032	6.721999707	6.964229556	6.674980469	6.709733998	7.405520412	6.718709536	7.439055865	7.129520766
ILMN_1727479	chr1:3546573:3546622:+	TPRG1L	9.744636568	9.768582957	9.755029879	9.739186406	9.493216449	9.418429829	9.408700204	9.610509336	9.849479116	9.824861395	9.996427061	10.08758433
ILMN_1711166	chr1:3547628:3547677:-	WRAP73	7.435828337	7.516753339	7.419987855	7.510999094	7.446416761	7.37409201	7.430507028	7.526664971	7.81181478	7.407525203	7.788534208	7.719240502
ILMN_1778188	chr1:3649572:3649621:+	TP73	5.682474118	5.841586434	5.829575635	5.82517676	5.917581613	5.829505067	5.860057642	5.97658644	5.766339962	5.820002715	5.889737895	5.866020917
ILMN_2090040	chr1:3653898:3653947:-	TP73-AS1	6.181932989	6.479332579	6.273421225	6.322071271	6.305573462	6.305468442	6.302850029	6.636544071	6.530793472	6.529755886	6.371349729	6.443248448
ILMN_1811167	chr1:3688044:3688093:+	CCDC27	6.007834773	6.080144345	6.006772682	5.98191276	6.042608338	5.997398054	5.948661277	6.074937523	6.097865887	6.018148262	6.045302007	5.999064443
ILMN_1749834	chr1:3692414:3692463:+	LOC388588	6.21691221	6.498778459	6.341458906	6.410045516	6.301532199	6.324239112	6.224920466	6.308154269	6.334060594	6.276460989	6.322326084	6.366519037
ILMN_1668484	chr1:3696953:3697002:-	LRRC47	6.839463617	6.913713663	7.047395424	7.154941439	7.077255726	6.997661962	6.936867874	7.233662137	6.975242523	7.038979679	6.956299199	7.161869223
ILMN_1916457	chr1:3729849:3729874:-	KIAA0562	6.749204061	6.81115688	6.842408102	6.539770218	6.749046611	6.715985586	6.815966547	6.709629901	6.783832279	6.728300231	6.823713578	6.665474916
ILMN_1681123	chr1:3730914:3730963:-	KIAA0562	5.987681461	5.943936377	5.965370901	5.992128873	5.907396249	6.01250803	6.0618186	6.006460933	5.97132653	5.978322373	5.922865474	5.892968369
ILMN_2228453	chr1:3731514:3731563:-	KIAA0562	6.031134606	6.147055002	6.091271445	6.18556036	6.043409198	6.199012415	6.200554137	6.084318286	6.149646417	6.249177532	6.153137814	6.256764829
ILMN_2384133	chr1:3801594:3801643:+	DFFB	5.889789202	5.896351377	5.782393766	5.827555877	5.857649712	5.874346954	5.846694094	5.88560015	5.807802597	5.912441502	5.740879041	5.808487052
ILMN_1678962	chr1:3801654:3801703:+	DFFB	6.35193707	6.721650175	6.491852593	6.784372599	6.514645897	6.657443872	6.548108256	6.703710852	6.857032677	7.068541985	6.738283366	6.727885054
ILMN_3236244	chr1:3805916:3805965:-	C1orf174	7.352049987	7.262935732	7.306122986	7.223328778	7.631730083	7.548904621	7.451997762	7.400942133	7.160814909	7.70653191	7.339013673	7.698046939
ILMN_3247080	chr1:3831830:3831879:+	LOC100133612	6.005925367	5.971608831	5.959678699	5.976035553	6.03429787	6.070346904	6.11872905	5.927848861	5.960801998	5.923644631	5.918393058	5.887885585
ILMN_3228056	chr1:4001144:4001193:+	LOC728716	5.891970829	5.877761567	5.888831154	5.786489645	5.971137381	5.981814954	5.869394376	5.888611208	5.918266412	5.875546755	5.810024782	5.8609574
ILMN_2312764	chr1:4832523:4832572:+	AJAP1	6.058844148	5.977059196	6.059406046	6.025258497	6.099097983	6.060027713	5.992339183	6.040083908	6.063127517	6.076729508	6.081870157	6.079688883
ILMN_2242299	chr1:4837570:4837619:+	AJAP1	5.926036711	5.972969704	5.895782385	5.943720468	5.863176729	5.997418486	5.998989046	5.910849452	5.96208952	5.893822439	5.921523941	5.949392238
ILMN_1723521	chr1:4843702:4843751:+	AJAP1	5.809648629	5.852746721	5.81744736	5.871655863	5.951445539	5.888938383	5.92147108	5.876074373	5.935023473	5.849769224	5.898816043	5.896843742
ILMN_2219512	chr1:5923177:5923226:-	NPHP4	6.040724115	6.089976266	6.057567295	6.322076664	6.071269213	5.996367623	5.95917507	6.1568296	6.119892121	6.102839611	6.149050951	6.243013601
ILMN_1808417	chr1:5923308:5923357:-	NPHP4	6.109027398	6.111658634	6.112436265	6.171944139	6.012664263	6.139268784	6.161776709	6.165551685	6.401600071	6.095071906	6.397804029	6.235725682
ILMN_2342762	chr1:6159945:6159994:+	KCNAB2	5.87100553	5.815017584	6.063467424	5.95195623	5.930780358	5.939902026	6.126174007	5.979813	6.034990993	6.167663593	5.913326011	6.075127302
ILMN_1725496	chr1:6160293:6160342:+	KCNAB2	5.912128213	5.914228761	6.014136703	6.058714038	6.009761578	5.919839611	6.05958025	5.975281962	6.142799555	6.068562399	5.968926457	6.046178592
ILMN_1698148	chr1:6161909:6161958:-	CHD5	5.811293671	5.966333986	5.94936256	5.933990729	5.976463773	5.947795379	6.018697614	5.846054163	5.860733349	5.914778545	5.943669641	5.863441352
ILMN_3286490	chr1:6237715:6237764:-	LOC100131864	5.958616972	5.950828984	5.895783654	6.048360556	5.912099729	5.98055227	5.96958422	5.983478628	6.025254853	5.980077411	6.009386337	5.966302411
ILMN_2079386	chr1:6245559:6245608:-	RPL22	9.030912842	10.07520182	9.454194512	9.705769419	9.784370397	9.756002101	9.459362202	10.0228948	9.945839649	10.08380498	9.976560785	9.617781518
ILMN_3278146	chr1:6246739:6246787:-	RPL22	5.843477882	6.018981777	5.957584494	5.934256791	5.950506652	5.953272385	5.888869932	5.877202631	5.912860369	5.824955836	5.766255529	5.76262798
ILMN_3224860	chr1:6246810:6246859:-	RPL22	6.126482552	6.225069011	6.150282342	6.082791975	6.274972556	6.218908162	6.042348269	6.196438966	6.139831431	5.9290976	5.971972887	5.918866191
ILMN_3301440	chr1:6252991:6253040:-	RPL22	9.731689423	10.23390492	10.01199422	9.770011973	9.913980494	9.625480292	9.834944879	10.27275969	9.992485586	10.02024099	9.805785227	9.892179138
ILMN_3201663	"chr1:6257712:6257727:-,chr1:6253081:6253114:-"	RPL22	6.228347525	6.42107911	6.315644298	6.328279112	6.37970933	6.286092335	6.159548112	6.418188285	5.903426606	5.945717795	5.968069194	5.964127088
ILMN_1732328	chr1:6257741:6257790:-	RPL22	10.30899588	10.84860418	10.47269562	10.53132452	10.84290473	10.68837261	10.63306484	10.95906893	10.88369727	11.2948534	11.17493315	10.93610715
ILMN_1727916	chr1:6268082:6268131:+	RNF207	5.926376796	5.86454435	5.899904259	5.936045436	5.981149766	5.933167531	5.941840239	5.840524286	5.97102302	5.967966136	5.937624898	5.877259709
ILMN_1789058	chr1:6280405:6280454:+	RNF207	5.9227474	5.932471401	5.844815119	5.91073559	5.877261728	5.958601187	5.906436876	6.017057593	5.901170912	5.936082261	5.870690486	5.981013993
ILMN_3237503	chr1:6281005:6281054:+	RNF207	6.036758002	5.94198045	5.871434757	5.95158761	5.990485839	5.998585177	5.977929792	5.923057147	6.022094584	5.968220665	5.961599888	5.907866712
ILMN_1723021	chr1:6281467:6281516:-	ICMT	6.267372831	6.401940728	6.369547779	6.506931504	6.501209922	6.403993172	6.434143871	6.690430704	6.443041401	6.711298664	6.443117033	6.488808436
ILMN_1683809	chr1:6299195:6299244:+	C1orf211	5.86522277	5.88603655	5.966681091	6.019437519	5.902985881	5.91750362	5.944051153	5.790661432	5.890396026	5.906178045	5.867876556	5.873157014
ILMN_2146495	chr1:6308940:6308989:-	GPR153	6.012376179	6.028853388	6.043588124	6.099175249	6.122524073	6.121894534	6.028638419	5.976037438	6.105733431	5.923992742	6.133655415	6.096237642
ILMN_1740265	chr1:6324345:6324394:-	ACOT7	6.527156898	6.678575042	6.823560244	6.681427239	6.823007727	7.037385725	7.119003958	6.550196769	6.773650801	6.939300383	6.759850604	6.87323965
ILMN_3187429	chr1:6326930:6326979:+	LOC100130071	6.221710036	6.178606583	6.26651691	6.215318335	6.236067769	6.251359925	6.341808742	6.253058206	6.24129204	6.20927819	6.288483258	6.195692233
ILMN_2332250	chr1:6341247:6341296:-	ACOT7	5.944646791	5.90532838	6.117529616	5.971550725	6.158343034	6.103856834	6.170005254	6.113587748	6.226053636	6.229930814	6.037856871	6.091374762
ILMN_1784756	chr1:6418888:6418937:-	ACOT7	5.829152175	5.870907466	5.877360094	5.855825197	5.851541626	5.860351063	5.790015844	5.887389242	5.893902811	5.836956496	5.871859803	5.842651748
ILMN_1788078	chr1:6420631:6420680:-	ACOT7	5.915052106	5.989342633	5.936861182	5.932947179	5.985713684	5.985542076	6.023737017	5.87318683	5.932847762	5.954669965	5.983942313	5.954782499
ILMN_1719178	chr1:6445559:6445608:-	ACOT7	5.817450038	5.822606162	5.826886684	5.86212276	5.864999565	5.879833576	5.903969711	5.929158503	5.823499097	5.85065093	5.950164881	5.752054033
ILMN_2252621	chr1:6453777:6453826:-	ACOT7	5.877893104	5.827480271	5.898043076	5.833176651	5.81631636	5.882789402	5.911680999	5.871097873	5.79563108	5.789946044	5.808786723	5.847427424
ILMN_2094266	chr1:6475537:6475586:-	HES2	5.829365438	5.883525815	5.968100385	5.921535332	5.894152245	5.921695683	5.912924468	5.823850517	5.877443407	5.788280955	5.8925248	5.945511255
ILMN_1709870	chr1:6475771:6475820:-	HES2	6.023276329	5.964898271	6.017556406	5.873835076	5.853116284	5.954729103	5.832742702	5.83899669	5.921548858	5.865098402	5.868146413	5.873543834
ILMN_1806710	chr1:6520908:6520957:+	ESPN	5.88021513	5.871117595	5.934127118	5.830849626	5.854644483	5.925332338	5.973937857	5.984711157	5.858664566	5.853532022	5.893814456	5.930529749
ILMN_1765109	chr1:6521428:6521477:-	TNFRSF25	7.026590566	8.252746297	7.566594342	7.799343967	7.445890945	7.832184886	7.357392497	8.103940198	8.287991861	8.381372801	8.878813068	7.869573543
ILMN_2299661	chr1:6525526:6525575:-	TNFRSF25	5.926135179	5.868371902	6.06322819	6.062303146	5.885199576	5.902839304	5.966564306	5.783710287	5.968384352	6.056436012	5.911738163	5.983586209
ILMN_2358801	chr1:6526453:6526502:-	PLEKHG5	5.916986655	5.911893156	5.842551738	5.993881086	5.908085359	5.831519257	5.928871313	5.945995877	5.965462405	5.839516933	5.95883604	5.986469674
ILMN_1784477	chr1:6526982:6527031:-	PLEKHG5	5.972703129	5.979006823	6.025138076	5.924992895	5.980596348	5.961728154	5.870835757	5.918446211	5.913432152	5.884337644	5.88801347	5.885306711
ILMN_2297644	chr1:6550510:6550559:-	PLEKHG5	5.902623106	5.897799019	5.972926767	5.91292035	6.051255986	5.945177228	6.112070272	5.919144684	5.923805814	5.852873466	6.102722513	5.907522056
ILMN_1738680	chr1:6551711:6551760:-	PLEKHG5	5.815148262	5.814357693	5.836923091	5.821750821	5.879711193	5.89413338	5.974283481	5.877929426	5.867243183	5.911541575	5.811819005	5.768560794
ILMN_1780047	chr1:6579613:6579662:-	PLEKHG5	5.928562457	6.049298816	5.890266533	5.999324168	5.889886901	5.861923745	5.977074609	5.892543323	5.93140112	5.945867606	5.943629153	5.842855319
ILMN_1761181	chr1:6585487:6585536:-	NOL9	5.920430543	6.010101739	5.967532283	6.03217282	5.911967511	6.030052393	6.007856231	6.076615067	6.092909568	6.197194134	6.101453604	6.111266541
ILMN_1805197	chr1:6639523:6639572:+	TAS1R1	5.889622536	5.843322313	5.810569991	5.84125455	5.754712986	5.791977638	6.01671307	5.925469015	5.865302161	5.825691167	5.829834544	5.894047216
ILMN_2324776	chr1:6639773:6639817:+	TAS1R1	5.867987756	5.808453366	5.816855753	5.867784561	5.858075863	5.874138399	5.814507216	5.85075468	5.750425566	5.883878626	5.898671573	5.795383053
ILMN_1801101	chr1:6649290:6649339:+	ZBTB48	8.002878712	8.100191126	7.848633433	8.279499223	7.870885253	7.939245004	7.808201276	7.960136406	8.210872122	7.983694209	8.132112462	8.133250582
ILMN_1692785	chr1:6651212:6651261:-	KLHL21	7.028621234	6.586990316	6.838674955	7.12265614	6.892523529	6.807336096	6.636192729	6.88161025	7.240923376	7.211157178	7.426463462	7.444951422
ILMN_1761560	chr1:6683835:6683884:+	PHF13	7.288505339	7.550250296	7.488811439	7.437349647	7.516935349	7.537342542	7.46796177	7.254026039	7.726337774	7.52860772	7.644658012	7.672917113
ILMN_1766128	"chr1:6692515:6692555:+,chr1:6694080:6694088:+"	THAP3	5.894225162	5.926986157	5.889944207	5.988116266	5.930830404	6.000621756	6.057679533	5.975440392	5.949179414	6.007841311	6.039257579	6.046493465
ILMN_1747903	chr1:6697308:6697357:-	DNAJC11	5.921514864	5.952386778	5.836896857	5.891110208	5.829164509	5.886158579	5.95075364	5.865102658	6.019340228	6.075337854	6.046309349	5.991286647
ILMN_1661940	chr1:7829473:7829522:+	CAMTA1	5.902539612	6.092220325	6.131839888	6.021173008	6.099663142	6.222840385	6.129837993	6.240461879	6.1324059	6.024327504	6.028796385	6.124594116
ILMN_1714527	chr1:7841233:7841282:+	VAMP3	8.659594554	8.480911688	8.295331909	8.562863025	8.586364023	8.632457419	8.841905076	8.667453159	8.790285264	8.408930011	8.706449791	8.874609858
ILMN_1660986	chr1:7904855:7904904:+	PER3	6.203904869	6.075778858	6.192864391	6.122965593	6.223077671	6.15860944	6.135891664	6.165054608	6.245405837	6.111101589	6.091736235	6.148303155
ILMN_1671818	chr1:7910890:7910939:-	UTS2	6.139508743	6.164376732	6.069658358	6.049454861	6.046183979	6.122407633	6.116599574	6.136277583	6.211592336	6.090089969	6.085099508	6.15552101
ILMN_1775780	chr1:7913038:7913087:-	UTS2	5.939649483	5.942401004	5.927061511	5.930401687	5.923827848	6.1059759	5.924095436	5.964600834	5.92132441	5.910433588	5.94686478	5.931721386
ILMN_2236625	chr1:7913367:7913416:-	UTS2	6.207089268	6.351668942	6.22876185	6.182774049	6.218557056	6.263641447	6.331607466	6.150928614	6.195272128	6.090497833	6.187695	6.209446723
ILMN_1732198	chr1:7913504:7913551:-	UTS2	5.948703196	6.084798991	6.036018052	5.942637632	5.956967952	6.222203869	6.088554854	5.99328122	6.170805977	6.113212542	5.985618689	5.988909387
ILMN_1727165	chr1:7978657:7978698:-	TNFRSF9	7.886524788	7.77108651	7.739346449	7.73697983	7.752945196	7.908086886	7.789577978	7.558374213	7.611259585	7.695238894	7.809214085	7.561470533
